Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Air_temperature_K_rolling_mean,Air_temperature_K_rolling_std,Air_temperature_K_rolling_min,Air_temperature_K_rolling_max,Air_temperature_K_change,Process_temperature_K_rolling_mean,Process_temperature_K_rolling_std,Process_temperature_K_rolling_min,Process_temperature_K_rolling_max,Process_temperature_K_change,Rotational_speed_rpm_rolling_mean,Rotational_speed_rpm_rolling_std,Rotational_speed_rpm_rolling_min,Rotational_speed_rpm_rolling_max,Rotational_speed_rpm_change,Torque_Nm_rolling_mean,Torque_Nm_rolling_std,Torque_Nm_rolling_min,Torque_Nm_rolling_max,Torque_Nm_change,temperature_difference,power_consumption,load_signal,ambient_temperature,load_density,humidity,maintenance_due,shift_Morning,shift_Night,ambient_difference,load_stress,load_density_interaction,temperature_humidity_interaction,torque_speed_ratio,maintenance_load_interaction,rpm_std_10,torque_std_10,load_density_mean_10,Type_L,Type_M,Machine_Status_Code
298.0,307.8,1453.0,37.7,297.92999999999995,0.0674948557724254,297.8,298.0,0.0,307.83000000000004,0.0674948557732944,307.8,308.0,0.0,1496.9,94.43098596917832,1383.0,1665.0,-135.0,42.12,8.817381823547297,33.9,58.5,2.3000000000000043,9.800000000000011,5736.349217920235,54778.100000000006,298.0,0.377,71.36462386197843,0.0,0.0,0.0,0.0,54778.100000000006,14.2129,21966.03122471696,0.0259463179628176,0.0,94.43098596917832,8.817381823547297,0.4211999999999999,1.0,0.0,0
300.3,310.2,1429.0,44.7,300.18999999999994,0.0567646212701376,300.1,300.3,0.1000000000000227,310.1,0.081649658149639,310.0,310.2,0.0999999999999659,1448.5,49.67281841095861,1378.0,1511.0,37.0,43.86,4.265155982558164,39.3,53.6,-3.199999999999996,9.899999999999975,6689.110493949924,63876.3,300.3,0.447,68.37140030034948,0.0,0.0,1.0,0.0,63876.3,19.9809,21208.80837316841,0.0312806158152335,0.0,49.67281841095861,4.265155982558164,0.4385999999999999,0.0,1.0,1
298.3,309.5,1711.0,30.3,298.35,0.0707106781914097,298.3,298.5,-0.0999999999999659,309.49,0.0737864788174363,309.4,309.6,-0.1000000000000227,1603.3,106.583352879845,1479.0,1816.0,56.0,33.32,5.53228905808695,22.6,38.8,0.1000000000000014,11.199999999999989,5429.017680595058,51843.3,298.3,0.303,69.05885480352637,0.0,0.0,0.0,0.0,51843.3,9.1809,21373.715561691413,0.0177089421390895,0.0,106.583352879845,5.53228905808695,0.3331999999999999,1.0,0.0,1
299.9,310.2,1479.0,46.3,299.86,0.0516397780129586,299.8,299.9,0.0999999999999659,310.27,0.0823272602949315,310.2,310.4,0.0,1543.6,170.72407888493683,1268.0,1911.0,-94.0,40.88,10.30844314142533,23.5,53.3,13.0,10.300000000000011,7170.967975157526,68477.7,299.9,0.4629999999999999,36.4885953703566,0.0,0.0,0.0,0.0,68477.7,21.436899999999994,11318.762283884616,0.0313049357673892,0.0,170.72407888493683,10.30844314142533,0.4087999999999999,1.0,0.0,1
297.6,308.4,1460.0,40.3,297.48999999999995,0.0875595036549655,297.4,297.6,0.0,308.12,0.1813529401509812,307.9,308.4,0.0999999999999659,1484.9,107.25405975222004,1327.0,1624.0,-18.0,41.690000000000005,8.404423438483557,30.9,56.5,-2.0,10.799999999999956,6161.500951730542,58837.99999999999,297.6,0.4029999999999999,48.96437478970829,0.0,0.0,0.0,0.0,58837.99999999999,16.240899999999996,15100.613185146034,0.0276027397260084,0.0,107.25405975222004,8.404423438483557,0.4168999999999999,1.0,0.0,1
297.7,308.1,1469.0,48.8,297.72,0.0421637022924883,297.7,297.8,0.0,308.19,0.0737864788261716,308.1,308.3,-0.0999999999999659,1594.4,192.03194178746628,1370.0,2007.0,-538.0,38.3,11.356838370681348,19.3,53.4,29.5,10.400000000000034,7507.066029214073,71687.2,297.7,0.488,48.57582888665357,0.0,0.0,0.0,0.0,71687.2,23.8144,14966.212879977966,0.0332198774676424,0.0,192.03194178746628,11.356838370681348,0.3829999999999999,0.0,1.0,1
302.7,312.3,1421.0,48.5,302.77000000000004,0.0823272602485445,302.6,302.9,0.0999999999999659,312.35,0.0527046277980541,312.3,312.4,0.0,1488.9,170.06629426327746,1262.0,1923.0,-33.0,45.96,12.38298115246167,23.9,70.5,-6.299999999999997,9.600000000000025,7217.128443214272,68918.5,302.7,0.485,77.23951801447808,0.0,0.0,1.0,0.0,68918.5,23.5225,24121.901475921502,0.034130893736781,0.0,170.06629426327746,12.38298115246167,0.4596,1.0,0.0,0
301.5,310.1,1468.0,40.8,301.52,0.1398411797556425,301.3,301.7,0.1000000000000227,310.03000000000003,0.1059349905629639,309.9,310.2,0.1000000000000227,1684.4,399.7032788345748,1259.0,2695.0,-308.0,35.35,15.242867184358756,12.6,63.9,15.199999999999996,8.600000000000023,6272.126901038951,59894.4,301.5,0.408,54.75745542488184,0.0,0.0,1.0,0.0,59894.4,16.646399999999996,16980.28692725586,0.0277929155313162,0.0,399.7032788345748,15.242867184358756,0.3535,0.0,1.0,0
299.2,308.9,1588.0,41.5,299.34000000000003,0.0699205898792903,299.2,299.4,-0.1000000000000227,309.0,0.0471404520828264,308.9,309.1,-0.1000000000000227,1561.9,138.75674157796036,1391.0,1800.0,77.0,39.59,10.481141795307115,24.3,58.2,-6.299999999999997,9.699999999999989,6901.241301895818,65902.0,299.2,0.415,73.14277389481859,0.0,1.0,0.0,0.0,65902.0,17.2225,22593.80285610946,0.0261335012594293,0.0,138.75674157796036,10.481141795307115,0.3959,1.0,0.0,1
300.6,310.4,1479.0,35.6,300.69,0.0875595036046802,300.6,300.8,0.0,310.5,0.0816496581542134,310.4,310.6,-0.1000000000000227,1549.0,87.09764635166069,1409.0,1666.0,-165.0,39.5,6.052547672950064,30.6,50.6,1.8000000000000045,9.799999999999956,5513.746434462375,52652.4,300.6,0.356,46.21049061044216,0.0,0.0,1.0,0.0,52652.4,12.6736,14343.736285481244,0.024070317782269,0.0,87.09764635166069,6.052547672950064,0.3949999999999999,0.0,0.0,1
300.6,310.0,1438.0,53.8,300.82,0.1398411797724793,300.6,301.0,0.0,310.31,0.2024845673370348,310.0,310.5,0.0,1607.9,302.97174419040584,1261.0,2288.0,-104.0,37.81,12.797434638760024,16.1,56.6,19.9,9.399999999999975,8101.581022979406,77364.4,300.6,0.5379999999999999,51.22881678146837,0.0,1.0,0.0,0.0,77364.4,28.944399999999995,15880.933202255192,0.0374130737134649,0.0,302.97174419040584,12.797434638760024,0.3781,1.0,0.0,0
297.2,308.5,1611.0,31.6,297.23,0.0483045893065089,297.2,297.3,0.0,308.49,0.0316227768016393,308.4,308.5,0.0,1525.6,93.44897597678788,1353.0,1664.0,87.0,40.5,8.300602387778849,28.9,54.2,-9.799999999999995,11.300000000000011,5331.031405729592,50907.600000000006,297.2,0.316,71.21784674149178,0.0,1.0,0.0,0.0,50907.600000000006,9.9856,21970.70571975021,0.0196151458721169,0.0,93.44897597678788,8.300602387778849,0.4049999999999999,0.0,1.0,1
299.6,310.1,1384.0,49.8,299.76,0.1173787791068945,299.6,299.9,0.0,310.35,0.1354006401139982,310.1,310.5,-0.0999999999999659,1489.5,101.15032816994808,1328.0,1661.0,-84.0,41.73,6.508976707423058,32.8,49.9,1.7999999999999972,10.5,7217.620626063333,68923.2,299.6,0.498,57.216758354148496,0.0,0.0,0.0,0.0,68923.2,24.8004,17742.91676562145,0.0359826589595115,0.0,101.15032816994808,6.508976707423058,0.4172999999999999,1.0,0.0,0
295.8,306.5,1493.0,40.5,295.67,0.1251665557064732,295.5,295.8,0.0,306.33000000000004,0.1494434118097136,306.1,306.5,0.0,1537.3,159.5939639627176,1387.0,1911.0,-41.0,37.86,8.182800389977832,20.9,48.9,2.6000000000000014,10.699999999999989,6332.037072942909,60466.5,295.8,0.405,61.18361999994926,0.0,0.0,0.0,0.0,60466.5,16.4025,18752.779529984447,0.0271265907568472,0.0,159.5939639627176,8.182800389977832,0.3785999999999999,1.0,0.0,0
303.6,312.9,1480.0,41.4,303.58000000000004,0.0632455532242989,303.5,303.7,0.0,312.99,0.0737864788432221,312.9,313.1,-0.1000000000000227,1509.2,86.80348175300004,1395.0,1618.0,-42.0,37.97,5.021520354102683,30.4,44.1,5.600000000000001,9.299999999999956,6416.388835691792,61272.0,303.6,0.414,81.80734932992651,0.0,0.0,1.0,0.0,61272.0,17.139599999999998,25597.519605334004,0.027972972972954,0.0,86.80348175300004,5.021520354102683,0.3797,1.0,0.0,0
298.6,309.5,1450.0,44.2,298.56,0.0843274043285715,298.4,298.7,-0.0999999999999659,309.36,0.1429840706525197,309.1,309.6,-0.1000000000000227,1567.0,291.07616414493896,1316.0,2312.0,-66.0,38.12,10.425694754361166,15.5,51.4,5.700000000000003,10.899999999999975,6711.4891056189945,64090.00000000001,298.6,0.442,35.40263108126406,0.0,1.0,0.0,0.0,64090.00000000001,19.5364,10957.114319651228,0.0304827586206686,0.0,291.07616414493896,10.425694754361166,0.3811999999999999,1.0,0.0,0
298.5,308.3,1334.0,49.8,298.55,0.070710678189218,298.4,298.6,-0.1000000000000227,308.23,0.0674948558964325,308.1,308.3,0.0,1507.6,179.36443348668342,1334.0,1891.0,-43.0,43.21,13.09269940760025,24.7,68.2,-2.3000000000000043,9.800000000000011,6956.8684358153805,66433.2,298.5,0.498,57.10415085946746,0.0,0.0,0.0,0.0,66433.2,24.8004,17605.209709973817,0.0373313343328055,0.0,179.36443348668342,13.09269940760025,0.4321,1.0,0.0,1
298.4,308.0,1508.0,47.9,298.31,0.0875595035773223,298.2,298.4,0.0,307.77,0.1494434118104693,307.6,308.0,0.1000000000000227,1545.9,189.35002860663488,1318.0,1981.0,62.0,39.64,11.012840989802164,23.2,55.7,2.6000000000000014,9.600000000000025,7564.243015509407,72233.2,298.4,0.479,46.97443572850649,0.0,0.0,1.0,0.0,72233.2,22.9441,14468.12620438,0.0317639257294219,0.0,189.35002860663488,11.012840989802164,0.3964,1.0,0.0,0
297.3,308.3,1396.0,45.9,297.53000000000003,0.1159501809303956,297.3,297.6,-0.0999999999999659,308.56,0.1429840706425955,308.3,308.7,-0.0999999999999659,1540.2,113.55840396514029,1396.0,1744.0,-129.0,38.89,7.056824907688973,28.5,48.2,7.199999999999996,11.0,6710.064916949367,64076.4,297.3,0.4589999999999999,36.63671703021093,0.0,0.0,0.0,0.0,64076.4,21.0681,11295.099860414031,0.0328796561604349,0.0,113.55840396514029,7.056824907688973,0.3888999999999999,1.0,0.0,0
300.6,309.5,1516.0,39.0,300.64,0.0699205898801924,300.5,300.7,0.0,309.55,0.0527046277020117,309.5,309.6,-0.1000000000000227,1495.1,193.1576500627843,1251.0,1888.0,105.0,41.49,12.487900811051771,20.5,62.1,-2.6000000000000014,8.899999999999977,6191.450801694764,59124.0,300.6,0.39,65.65361549413575,1.0,0.0,1.0,0.0,59124.0,15.21,20319.79399543501,0.0257255936675292,0.39,193.1576500627843,12.487900811051771,0.4149,1.0,0.0,0
298.9,310.2,1304.0,57.2,299.02000000000004,0.103279555935243,298.9,299.2,-0.1000000000000227,310.39,0.1370320319830354,310.2,310.6,-0.1000000000000227,1497.9,168.29105079527335,1243.0,1827.0,-273.0,43.58,10.389503249808149,28.0,63.0,17.200000000000003,11.300000000000011,7810.920870669278,74588.8,298.9,0.5720000000000001,82.0373361538833,0.0,1.0,0.0,0.0,74588.8,32.7184,25447.9816749346,0.0438650306748129,0.0,168.29105079527335,10.389503249808149,0.4357999999999999,1.0,0.0,1
301.6,310.0,1566.0,30.3,301.67,0.067494855771077,301.6,301.8,0.0,310.16,0.0966091783276045,310.0,310.3,-0.1000000000000227,1463.9,131.2939450241308,1326.0,1686.0,240.0,43.17,10.525107547616257,28.9,57.1,-17.900000000000002,8.399999999999977,4968.9314364768325,47449.8,301.6,0.303,42.62034600189407,0.0,0.0,1.0,0.0,47449.8,9.1809,13212.307260587162,0.019348659003819,0.0,131.2939450241308,10.525107547616257,0.4317,1.0,0.0,0
300.7,309.6,1536.0,37.2,300.71000000000004,0.0875595035790647,300.6,300.8,-0.1000000000000227,309.6,0.1247219129070771,309.4,309.7,-0.0999999999999659,1572.0,205.76955827116484,1380.0,1997.0,17.0,37.59,9.846877677721032,20.7,48.5,-2.5,8.900000000000034,5983.603031733264,57139.2,300.7,0.372,79.09937953830648,0.0,0.0,1.0,0.0,57139.2,13.838400000000002,24489.167905059687,0.0242187499999842,0.0,205.76955827116484,9.846877677721032,0.3759,0.0,1.0,0
299.0,310.1,1705.0,30.1,298.87,0.067494855825103,298.8,299.0,0.1000000000000227,309.92,0.1316561177808974,309.8,310.1,0.1000000000000227,1524.1,116.561333401961,1353.0,1705.0,223.0,39.35,7.916122788335339,28.2,53.7,-11.0,11.100000000000025,5374.2701926185,51320.5,299.0,0.301,54.58675481425605,0.0,1.0,0.0,0.0,51320.5,9.0601,16927.352667900803,0.0176539589442711,0.0,116.561333401961,7.916122788335339,0.3934999999999999,0.0,1.0,1
297.9,307.8,1373.0,50.2,297.94,0.0699205898793054,297.8,298.0,0.0999999999999659,307.81,0.0737864787391927,307.7,308.0,0.0,1543.4,106.68666479201832,1373.0,1761.0,-388.0,38.37,5.928471791092375,28.9,50.2,21.300000000000004,9.900000000000034,7217.767233720502,68924.6,297.9,0.502,35.82685622803354,1.0,0.0,1.0,0.0,68924.6,25.2004,11027.506346988725,0.036562272396186,0.502,106.68666479201832,5.928471791092375,0.3837,1.0,0.0,0
302.4,311.8,1493.0,38.4,302.34,0.0516397779735492,302.3,302.4,0.0999999999999659,311.75,0.0527046277794732,311.7,311.8,0.1000000000000227,1552.5,151.95704802490488,1363.0,1879.0,11.0,37.58,9.26832119522078,23.0,54.0,-0.6000000000000014,9.400000000000034,6003.709224716238,57331.2,302.4,0.384,55.789445078862656,0.0,1.0,0.0,0.0,57331.2,14.7456,17395.148975589378,0.0257200267916773,0.0,151.95704802490488,9.26832119522078,0.3758,1.0,0.0,0
299.6,309.0,1413.0,48.5,299.66,0.0516397779540075,299.6,299.7,-0.0999999999999659,309.09000000000003,0.0875595035789357,309.0,309.2,0.0,1508.9,151.2756497993705,1347.0,1736.0,-192.0,43.040000000000006,11.474338518818625,26.1,60.4,15.5,9.399999999999975,7176.497178227844,68530.5,299.6,0.485,59.26266272966134,0.0,1.0,0.0,0.0,68530.5,23.5225,18312.162783465355,0.0343241330502234,0.0,151.2756497993705,11.474338518818625,0.4304,1.0,0.0,1
302.9,312.2,1292.0,54.4,303.0,0.0471404520976131,302.9,303.1,-0.1000000000000227,312.29,0.0737864788265735,312.2,312.4,-0.1000000000000227,1513.6,192.83798611499736,1257.0,1932.0,-241.0,42.86,15.420491417446934,21.9,71.3,15.9,9.300000000000011,7360.207044634263,70284.8,302.9,0.544,77.12941897168338,0.0,0.0,1.0,0.0,70284.8,29.5936,24079.80460295955,0.0421052631578621,0.0,192.83798611499736,15.420491417446934,0.4286,0.0,1.0,0
299.2,308.4,1465.0,35.0,299.27,0.0823272602348059,299.2,299.4,0.0,308.52,0.0918936583484838,308.4,308.6,0.0,1492.7,109.22459023091196,1381.0,1711.0,-202.0,41.41,8.11780621706248,28.9,50.6,6.0,9.199999999999989,5369.505443760555,51275.0,299.2,0.35,81.36324351034932,0.0,0.0,1.0,0.0,51275.0,12.25,25092.42429859173,0.0238907849829188,0.0,109.22459023091196,8.11780621706248,0.4141,1.0,0.0,1
301.8,310.9,1358.0,52.3,301.86,0.0516397779541261,301.8,301.9,-0.0999999999999659,310.91,0.0567646212760249,310.8,311.0,0.0,1479.6,151.7045373964317,1299.0,1799.0,-441.0,42.5,10.632863103500297,24.2,60.4,28.1,9.099999999999966,7437.553055765644,71023.4,301.8,0.523,75.56444269730198,0.0,0.0,0.0,0.0,71023.4,27.3529,23492.985234591182,0.0385125184093972,0.0,151.7045373964317,10.632863103500297,0.425,0.0,1.0,0
298.7,309.2,1449.0,42.3,298.8,0.0816496581401753,298.7,298.9,0.0,309.39,0.1791957341211326,309.2,309.7,0.0,1450.3,122.6830152149106,1284.0,1645.0,-137.0,43.79,8.722569702915552,31.1,55.3,10.9,10.5,6418.55653462277,61292.7,298.7,0.423,45.85720789199594,0.0,1.0,0.0,0.0,61292.7,17.892899999999997,14179.048680205144,0.0291925465838307,0.0,122.6830152149106,8.722569702915552,0.4378999999999999,0.0,0.0,1
301.7,310.1,1402.0,50.1,301.78000000000003,0.042163702136444,301.7,301.8,-0.1000000000000227,310.11,0.0875595035979264,310.0,310.2,-0.0999999999999659,1791.2,479.4700315046911,1393.0,2825.0,-35.0,31.05,14.422147320469824,5.8,50.1,7.800000000000004,8.400000000000034,7355.536543555927,70240.2,301.7,0.501,70.24180987586684,0.0,0.0,0.0,0.0,70240.2,25.1001,21781.985242506307,0.0357346647645964,0.0,479.4700315046911,14.422147320469824,0.3105,1.0,0.0,0
303.5,312.3,1404.0,48.6,303.55,0.070710678136688,303.5,303.7,0.0,312.47,0.094868329874268,312.3,312.6,-0.0999999999999659,1488.2,133.48641212580873,1318.0,1710.0,-99.0,42.3,8.984183633227625,31.4,54.2,12.1,8.800000000000011,7145.489658736913,68234.40000000001,303.5,0.486,68.5993935701163,0.0,1.0,0.0,0.0,68234.40000000001,23.6196,21423.59061194732,0.0346153846153599,0.0,133.48641212580873,8.984183633227625,0.4229999999999999,1.0,0.0,1
298.1,308.3,1680.0,33.7,298.25,0.0707106781187024,298.1,298.3,-0.0999999999999659,308.44,0.0843274042728884,308.3,308.6,-0.0999999999999659,1510.7,105.3407697796918,1329.0,1680.0,202.0,39.16,6.060473028842999,32.2,49.2,-9.199999999999996,10.199999999999989,5928.8136558546585,56616.00000000001,298.1,0.337,64.03098802411769,0.0,0.0,0.0,0.0,56616.00000000001,11.3569,19740.75360783549,0.0200595238095118,0.0,105.3407697796918,6.060473028842999,0.3916,0.0,1.0,1
298.7,309.9,1464.0,38.0,298.66,0.0516397780367977,298.6,298.7,0.0999999999999659,309.8,0.0816496581648335,309.7,309.9,0.1999999999999886,1488.5,121.73126139163882,1280.0,1704.0,184.0,40.9,10.178736005352809,27.5,64.1,-26.099999999999994,11.199999999999989,5825.769416816912,55632.0,298.7,0.38,60.87327768268632,0.0,1.0,0.0,0.0,55632.0,14.44,18864.62875386449,0.0259562841529877,0.0,121.73126139163882,10.178736005352809,0.409,1.0,0.0,0
299.6,309.2,1540.0,36.7,299.46000000000004,0.0966091783094505,299.3,299.6,0.0,309.03000000000003,0.1251665557047167,308.8,309.2,0.0,1500.7,175.23828222039614,1336.0,1939.0,118.0,39.010000000000005,8.473153682858209,19.8,49.7,-3.0999999999999943,9.599999999999966,5918.551119852931,56518.00000000001,299.6,0.367,52.19112456293762,0.0,0.0,0.0,0.0,56518.00000000001,13.4689,16137.49571486031,0.0238311688311533,0.0,175.23828222039614,8.473153682858209,0.3901,1.0,0.0,1
298.2,308.0,1499.0,44.1,298.1,0.1054092553396303,297.9,298.2,0.0999999999999659,307.96000000000004,0.117378779079491,307.8,308.1,0.0,1506.3,115.18106518771997,1374.0,1697.0,-198.0,44.29,10.571602422422902,31.0,62.3,13.1,9.800000000000011,6922.593659964716,66105.90000000001,298.2,0.441,77.91780275795483,0.0,0.0,0.0,0.0,66105.90000000001,19.4481,23998.68324945009,0.0294196130753639,0.0,115.18106518771997,10.571602422422902,0.4429,1.0,0.0,1
301.4,310.6,1557.0,38.2,301.5,0.0471404521150407,301.4,301.6,-0.1000000000000227,310.67,0.0674948558465512,310.6,310.8,-0.0999999999999659,1660.4,202.3578787967228,1394.0,1961.0,-385.0,32.46,9.301039368443616,20.5,46.7,17.700000000000003,9.200000000000044,6228.458763154052,59477.4,301.4,0.382,80.14594866165268,0.0,1.0,0.0,0.0,59477.4,14.5924,24893.331654309324,0.0245343609505301,0.0,202.3578787967228,9.301039368443616,0.3245999999999999,1.0,0.0,1
300.4,311.2,1436.0,56.8,300.34000000000003,0.0699205899114995,300.2,300.4,0.0,311.13,0.0674948558499881,311.0,311.2,0.0,1573.8,111.5375372788044,1436.0,1777.0,-237.0,36.99,9.562246365554357,27.5,56.8,27.9,10.800000000000011,8541.445882384023,81564.8,300.4,0.568,71.55178791641555,0.0,0.0,0.0,0.0,81564.8,32.26239999999999,22266.91639958852,0.0395543175487189,0.0,111.5375372788044,9.562246365554357,0.3699,1.0,0.0,1
298.9,308.9,1679.0,28.7,298.86,0.0843274042716271,298.8,299.0,-0.1000000000000227,309.04,0.0699205898789237,308.9,309.1,-0.2000000000000454,1577.4,166.7900876351273,1378.0,1829.0,285.0,37.62,10.90329206147289,22.9,54.4,-16.400000000000002,10.0,5046.162255877582,48187.3,298.9,0.287,69.06046289107744,0.0,1.0,0.0,0.0,48187.3,8.236899999999999,21332.776987053818,0.0170935080404901,0.0,166.7900876351273,10.90329206147289,0.3762,0.0,1.0,1
302.2,310.8,1422.0,47.0,302.33000000000004,0.0823272602361472,302.2,302.5,-0.1000000000000227,310.91,0.0994428926325413,310.8,311.1,-0.0999999999999659,1662.1,215.9215135182201,1422.0,2211.0,-205.0,32.970000000000006,9.089071581972725,15.4,47.0,14.700000000000005,8.600000000000023,6998.84011366734,66834.0,302.2,0.47,36.19030216291715,0.0,1.0,0.0,0.0,66834.0,22.09,11247.94591223465,0.03305203938113,0.0,215.9215135182201,9.089071581972725,0.3297,0.0,1.0,0
299.3,310.7,1495.0,39.2,299.52,0.1398411797676234,299.3,299.7,0.0,310.98,0.1619327707354662,310.7,311.2,-0.1000000000000227,1540.7,107.86725380968495,1391.0,1708.0,-28.0,38.72,5.840814250694305,30.7,48.9,-1.6999999999999955,11.399999999999975,6136.996529032543,58604.00000000001,299.3,0.392,57.23337354193581,1.0,0.0,0.0,0.0,58604.00000000001,15.366400000000002,17782.409159479455,0.0262207357859356,0.392,107.86725380968495,5.840814250694305,0.3871999999999999,1.0,0.0,0
299.3,308.9,1858.0,24.7,299.39,0.0737864787388089,299.3,299.5,0.0,309.0,0.0816496580949248,308.9,309.1,0.0,1586.6,217.611376336603,1373.0,1863.0,429.0,36.13,10.532178206704366,22.5,47.9,-18.3,9.599999999999966,4805.861833804497,45892.6,299.3,0.247,72.99985791654842,0.0,0.0,1.0,0.0,45892.6,6.100899999999999,22549.656110421805,0.0132938643702834,0.0,217.611376336603,10.532178206704366,0.3613,0.0,1.0,1
297.8,307.2,1498.0,38.1,297.83000000000004,0.0674948557746697,297.8,298.0,0.0,307.3,0.0942809041523305,307.2,307.5,-0.1000000000000227,1528.0,228.0380085278179,1315.0,1880.0,171.0,42.38,13.90937333838827,23.0,61.0,-22.9,9.399999999999975,5976.754359748438,57073.8,297.8,0.381,61.660033218452014,0.0,0.0,1.0,0.0,57073.8,14.516100000000002,18941.96220470846,0.025433911882493,0.0,228.0380085278179,13.90937333838827,0.4237999999999999,1.0,0.0,1
300.2,309.7,1421.0,44.6,300.31,0.1286683937910851,300.2,300.5,0.0,309.82000000000005,0.0918936583915314,309.7,310.0,0.0,1494.1,168.97432415080374,1275.0,1827.0,146.0,41.79,11.395072034290354,23.0,60.7,-16.1,9.5,6636.78203231663,63376.6,300.2,0.446,35.80182000153229,1.0,0.0,1.0,0.0,63376.6,19.8916,11087.82365447455,0.0313863476424831,0.446,168.97432415080374,11.395072034290354,0.4178999999999999,1.0,0.0,0
299.8,309.7,1431.0,40.3,299.81000000000006,0.0737864787825651,299.7,300.0,0.0,309.66,0.0516397780310196,309.6,309.7,0.0999999999999659,1485.9,119.53841781340606,1326.0,1707.0,100.0,43.13,9.878377059685969,29.1,61.9,-9.900000000000006,9.899999999999975,6039.114973922194,57669.3,299.8,0.4029999999999999,42.19328714034219,0.0,1.0,0.0,0.0,57669.3,16.240899999999996,13067.261027363977,0.0281621243885198,0.0,119.53841781340606,9.878377059685969,0.4312999999999999,1.0,0.0,0
299.1,308.3,1305.0,61.4,299.17999999999995,0.0632455532034033,299.1,299.3,-0.0999999999999659,308.29,0.1100504934607023,308.1,308.4,0.1000000000000227,1524.9,164.77961713216126,1305.0,1877.0,-369.0,39.96,11.067389534624306,23.9,61.4,33.2,9.199999999999989,8390.879818472979,80127.0,299.1,0.614,68.09588650789632,0.0,1.0,0.0,0.0,80127.0,37.6996,20993.96181038444,0.0470498084290827,0.0,164.77961713216126,11.067389534624306,0.3995999999999999,1.0,0.0,0
301.1,310.6,1479.0,41.1,301.22,0.0788810638000754,301.1,301.3,0.0,310.73,0.0823272602947691,310.6,310.8,0.0,1536.9,118.35206424524112,1418.0,1734.0,-132.0,40.36,7.364811229382909,29.5,54.4,5.899999999999999,9.5,6365.589282483246,60786.9,301.1,0.411,66.12954489712617,0.0,0.0,0.0,0.0,60786.9,16.8921,20539.836645047388,0.0277890466531252,0.0,118.35206424524112,7.364811229382909,0.4035999999999999,0.0,1.0,0
301.2,311.0,1573.0,32.8,301.38,0.0788810637982476,301.2,301.5,-0.1000000000000227,311.19,0.0994428926533047,311.0,311.3,-0.1000000000000227,1620.5,278.9453351465094,1355.0,2323.0,13.0,35.02,10.236839790135022,15.9,50.6,-2.5,9.800000000000011,5402.952933545775,51594.4,301.2,0.3279999999999999,68.10636744271244,0.0,0.0,1.0,0.0,51594.4,10.758399999999996,21181.08027468357,0.0208518753973166,0.0,278.9453351465094,10.236839790135022,0.3501999999999999,1.0,0.0,0
297.4,308.2,1585.0,46.2,297.44,0.0516397780807396,297.4,297.5,0.0,308.32,0.0788810638542627,308.2,308.4,0.0,1533.7,151.33704107058176,1386.0,1793.0,199.0,37.97,8.51743962571969,23.9,48.7,5.200000000000003,10.800000000000011,7668.3135081473265,73227.0,297.4,0.462,51.38930345808784,0.0,0.0,0.0,0.0,73227.0,21.344400000000004,15838.183325782671,0.0291482649842087,0.0,151.33704107058176,8.51743962571969,0.3796999999999999,0.0,0.0,0
300.6,311.7,1432.0,39.2,300.69,0.0567646212530084,300.6,300.8,0.0,311.72,0.0421637022629957,311.7,311.8,0.0,1516.4,211.6129590654681,1395.0,2097.0,-121.0,40.07000000000001,8.137027849419084,18.9,49.1,-0.5999999999999943,11.099999999999966,5878.38062178903,56134.4,300.6,0.392,73.70016564548798,0.0,0.0,1.0,0.0,56134.4,15.366400000000002,22972.341631698604,0.0273743016759585,0.0,211.6129590654681,8.137027849419084,0.4006999999999999,1.0,0.0,0
299.0,308.7,1706.0,28.6,299.13,0.1251665557035907,299.0,299.3,0.0,308.88,0.1813529401201096,308.7,309.1,0.0,1600.3,280.7133967432092,1293.0,2248.0,-542.0,39.39,13.924275365147206,16.8,60.7,11.8,9.699999999999989,5109.444403896391,48791.600000000006,299.0,0.286,82.39585394672486,0.0,1.0,0.0,0.0,48791.600000000006,8.179599999999999,25435.60011335396,0.0167643610785364,0.0,280.7133967432092,13.924275365147206,0.3939,1.0,0.0,2
299.2,309.0,1615.0,33.7,299.39,0.128668393771005,299.2,299.5,0.0,309.21000000000004,0.1286683937797816,309.0,309.4,-0.1000000000000227,1541.8,209.47012515710384,1293.0,1972.0,270.0,41.24,12.640428965998158,19.3,60.7,-27.0,9.800000000000011,5699.425032265043,54425.50000000001,299.2,0.337,72.8296967007065,0.0,0.0,0.0,0.0,54425.50000000001,11.3569,22504.37628051831,0.0208668730650025,0.0,209.47012515710384,12.640428965998158,0.4124,1.0,0.0,1
300.8,310.4,1368.0,46.8,301.01000000000005,0.1370320319559048,300.8,301.2,0.0,310.58,0.1619327707161675,310.3,310.8,0.0999999999999659,1483.9,121.72505448299307,1368.0,1698.0,-15.0,42.33,7.188578904530844,27.3,49.1,0.1999999999999957,9.599999999999966,6704.410050172905,64022.4,300.8,0.4679999999999999,82.79058715871872,0.0,0.0,1.0,0.0,64022.4,21.9024,25698.19825406629,0.0342105263157644,0.0,121.72505448299307,7.188578904530844,0.4232999999999999,1.0,0.0,0
