UDI,ambient_temperature,load_density,humidity,vibration_level,power_consumption,maintenance_due,shift_Morning,shift_Night
4591,302.8,0.361,71.69319919969911,1.456,525.616,0,False,False
4592,302.9,0.17800000000000002,84.73768440309857,2.102,374.156,0,True,False
4593,302.9,0.33899999999999997,75.95693188758162,1.555,527.145,1,False,False
4594,303.0,0.419,62.785177036015064,1.409,590.371,0,True,False
4595,303.0,0.414,59.2370678699846,1.387,574.218,0,False,False
4596,303.0,0.439,76.75149806334235,1.46,640.94,0,False,False
4597,303.0,0.47600000000000003,81.7987042355362,1.361,647.836,0,False,False
4598,303.0,0.43,84.46032628990466,1.49,640.7,0,True,False
4599,303.1,0.49200000000000005,54.826961378224205,1.399,688.308,0,False,False
4600,303.1,0.5579999999999999,84.54587373972561,1.42,792.36,0,True,False
4601,303.0,0.442,42.79631260869157,1.359,600.678,0,True,False
4602,303.0,0.5429999999999999,47.67748879659546,1.372,744.9959999999999,0,False,True
4603,303.0,0.41700000000000004,39.45080623669481,1.409,587.553,0,False,True
4604,302.9,0.583,48.58692582422408,1.452,846.516,1,True,False
4605,302.9,0.24600000000000002,73.39687758090056,1.82,447.72,1,False,True
4606,302.9,0.48700000000000004,77.6462179089225,1.469,715.403,0,False,True
4607,302.9,0.45299999999999996,73.9446322551286,1.556,704.8679999999999,0,False,True
4608,303.0,0.20199999999999999,66.55328890838481,1.98,399.96,0,True,False
4609,303.0,0.38,60.69832562613228,1.519,577.22,0,False,True
4610,303.0,0.44,70.43521446068232,1.456,640.64,1,True,False
4611,303.1,0.45299999999999996,54.54167746336109,1.394,631.482,0,True,False
4612,303.0,0.562,77.06541757498509,1.365,767.13,0,True,False
4613,303.0,0.165,68.85950469883927,2.194,362.01,0,False,False
4614,303.1,0.556,69.89023492472043,1.403,780.068,0,True,False
4615,303.0,0.37,61.79679965645356,1.503,556.11,0,True,False
4616,303.0,0.293,79.26144921055862,1.793,525.349,0,True,False
4617,303.1,0.245,47.600736683952626,1.829,448.105,0,False,True
4618,303.1,0.233,54.05738266805254,1.831,426.62300000000005,0,False,True
4619,303.0,0.536,73.88212848388446,1.335,715.56,0,True,False
4620,303.1,0.19699999999999998,59.63744480646689,2.056,405.032,0,False,True
4621,303.1,0.526,79.46070067120954,1.336,702.7360000000001,0,False,True
4622,303.0,0.51,52.31996598814261,1.341,683.91,0,False,True
4623,303.0,0.373,53.46650844098224,1.526,569.198,0,True,False
4624,303.0,0.40700000000000003,79.43678946933127,1.525,620.6750000000001,1,False,False
4625,303.0,0.39799999999999996,58.21851600910205,1.428,568.3439999999999,0,False,True
4626,303.0,0.457,60.806229210124336,1.511,690.5269999999999,0,False,False
4627,303.0,0.298,51.63818576678397,1.664,495.87200000000007,0,True,False
4628,303.0,0.389,48.83349710895409,1.592,619.288,0,False,False
4629,303.0,0.36700000000000005,67.7974355419196,1.597,586.099,1,False,False
4630,303.0,0.261,40.99203307706019,1.735,452.835,0,False,False
4631,302.9,0.23800000000000002,78.96363205914545,1.751,416.73800000000006,0,True,False
4632,303.0,0.446,73.96015683825539,1.383,616.818,1,True,False
4633,302.9,0.537,44.53741318529014,1.33,714.21,0,False,True
4634,303.0,0.505,69.70099729122828,1.382,697.91,0,False,True
4635,303.0,0.304,65.13164606428174,1.755,533.52,0,True,False
4636,303.0,0.35700000000000004,44.22675253683221,1.614,576.198,0,False,True
4637,303.0,0.43,48.660175302511625,1.466,630.38,0,True,False
4638,303.1,0.247,55.44932518669172,1.847,456.209,0,False,False
4639,303.1,0.348,69.9621367622737,1.474,512.952,0,False,True
4640,303.1,0.318,66.9361704408503,1.657,526.9259999999999,1,False,True
4641,303.1,0.401,61.611742383834894,1.435,575.435,0,False,True
4642,303.1,0.42700000000000005,73.4205271557017,1.494,637.938,0,True,False
4643,303.2,0.546,72.8968869803083,1.238,675.948,0,False,True
4644,303.2,0.542,65.8929577031128,1.324,717.6080000000001,0,True,False
4645,303.2,0.41200000000000003,74.34950416924127,1.514,623.768,0,False,False
4646,303.3,0.256,51.71316873896046,1.732,443.39200000000005,0,False,False
4647,303.3,0.46,79.06247641613028,1.497,688.62,0,False,False
4648,303.3,0.215,65.74550429009705,1.958,420.97,0,True,False
4649,303.3,0.325,76.11817569062153,1.63,529.75,0,False,True
4650,303.3,0.591,62.3139552395142,1.395,824.445,0,True,False
4651,303.3,0.305,45.921912249434016,1.658,505.69,0,True,False
4652,303.2,0.511,62.12050643391543,1.349,689.339,0,False,False
4653,303.1,0.529,53.5555831888294,1.452,768.1080000000001,0,False,False
4654,303.1,0.355,69.87495180185473,1.594,565.87,0,False,True
4655,303.1,0.47600000000000003,58.789689586736785,1.51,718.76,0,True,False
4656,303.1,0.226,76.80564024638439,1.854,419.004,0,True,False
4657,303.1,0.32299999999999995,68.90362561609584,1.626,525.198,1,False,True
4658,303.1,0.35200000000000004,69.2272216515662,1.628,573.056,0,False,False
4659,303.1,0.348,45.85776667455325,1.679,584.2919999999999,0,True,False
4660,303.1,0.445,84.21248832456452,1.489,662.605,0,False,False
4661,303.2,0.439,77.08376046357444,1.439,631.721,0,False,False
4662,303.3,0.48100000000000004,74.45024422803473,1.35,649.35,1,False,False
4663,303.3,0.317,51.510761258001374,1.607,509.41900000000004,0,False,False
4664,303.3,0.539,61.7815826423616,1.389,748.6709999999999,1,False,True
4665,303.3,0.461,41.855159403716435,1.566,721.926,0,False,True
4666,303.4,0.54,61.923798833135294,1.307,705.78,0,False,False
4667,303.3,0.366,42.294462324164364,1.569,574.254,0,True,False
4668,303.3,0.306,62.65189219948006,1.651,505.2060000000001,0,False,True
4669,303.3,0.27899999999999997,67.43609400774528,1.692,472.068,0,False,False
4670,303.3,0.473,54.50979836249512,1.373,649.429,1,False,False
4671,303.2,0.355,59.92724391656466,1.61,571.55,0,True,False
4672,303.3,0.434,78.78266938372929,1.511,655.7739999999999,0,False,True
4673,303.3,0.556,40.42815723514047,1.412,785.072,0,False,False
4674,303.4,0.36200000000000004,74.58664464998265,1.501,543.3620000000001,0,True,False
4675,303.4,0.44799999999999995,43.53772754980982,1.414,633.472,0,False,False
4676,303.5,0.335,36.83539914023142,1.629,545.715,0,False,True
4677,303.4,0.213,44.27873013725239,1.879,400.22700000000003,0,True,False
4678,303.5,0.47,73.25215949852449,1.466,689.02,0,False,True
4679,303.6,0.401,55.256303666842996,1.476,591.876,0,False,False
4680,303.6,0.307,78.6260258423091,1.695,520.365,0,False,False
4681,303.6,0.39799999999999996,61.23537705911329,1.491,593.418,0,True,False
4682,303.6,0.34700000000000003,36.11251759631655,1.659,575.673,1,True,False
4683,303.6,0.317,70.83568048009633,1.567,496.73900000000003,0,False,True
4684,303.6,0.32899999999999996,40.511645436061634,1.736,571.1439999999999,0,True,False
4685,303.6,0.44799999999999995,74.46898167309622,1.421,636.608,0,False,True
4686,303.6,0.308,43.405127490259005,1.627,501.116,0,True,False
4687,303.5,0.342,52.272319290275675,1.562,534.2040000000001,0,True,False
4688,303.5,0.17,73.06357148126801,2.183,371.11,1,True,False
4689,303.5,0.381,82.71156787382108,1.577,600.837,0,False,False
4690,303.4,0.364,53.571697532336614,1.56,567.84,1,False,True
4691,303.4,0.43,76.47001100994679,1.483,637.69,0,True,False
4692,303.5,0.33299999999999996,44.539613273791936,1.535,511.1549999999999,0,True,False
4693,303.4,0.29600000000000004,75.35898851012456,1.606,475.37600000000003,0,True,False
4694,303.4,0.247,67.87470296281255,1.817,448.79900000000004,0,False,False
4695,303.4,0.508,44.63717536061842,1.424,723.3919999999999,0,False,False
4696,303.3,0.34700000000000003,50.12519801757058,1.514,525.3580000000001,0,False,True
4697,303.4,0.41700000000000004,41.5885444298518,1.449,604.2330000000001,0,False,False
4698,303.5,0.34,54.148350553215664,1.573,534.82,0,False,False
4699,303.4,0.419,45.18243205616387,1.564,655.316,0,True,False
4700,303.5,0.462,67.19989768152368,1.428,659.7360000000001,0,False,True
4701,303.5,0.31,84.72525521102793,1.62,502.2,0,True,False
4702,303.5,0.327,35.60045815421321,1.584,517.9680000000001,1,True,False
4703,303.6,0.6679999999999999,62.045990664364936,1.222,816.2959999999999,1,False,False
4704,303.6,0.425,63.68332987745049,1.432,608.6,0,False,False
4705,303.7,0.33299999999999996,80.71043948404059,1.561,519.813,0,False,False
4706,303.6,0.332,60.30026673834688,1.614,535.8480000000001,0,False,False
4707,303.5,0.223,62.185070982245875,1.959,436.857,0,False,True
4708,303.5,0.235,58.58264006641943,1.944,456.84,0,True,False
4709,303.4,0.258,48.44521522807407,1.793,462.594,0,False,True
4710,303.4,0.5,37.80145666244569,1.446,723.0,0,False,False
4711,303.4,0.322,55.432884110491806,1.673,538.706,0,False,False
4712,303.4,0.442,37.629573562033926,1.515,669.63,0,False,False
4713,303.4,0.359,62.52462347329589,1.564,561.476,0,True,False
4714,303.5,0.452,50.364682162114654,1.451,655.852,0,False,True
4715,303.4,0.28300000000000003,61.68012007627139,1.693,479.119,0,False,False
4716,303.4,0.423,41.71484821975933,1.476,624.348,0,True,False
4717,303.4,0.301,81.63149828696798,1.712,515.312,0,False,False
4718,303.4,0.45399999999999996,79.72606217749674,1.425,646.95,0,False,True
4719,303.3,0.568,44.499825460114224,1.337,759.4159999999999,0,False,False
4720,303.4,0.349,52.17221416470049,1.69,589.81,0,False,True
4721,303.4,0.441,65.67463859259898,1.353,596.673,0,True,False
4722,303.5,0.21899999999999997,39.78431036529531,1.927,422.013,0,True,False
4723,303.4,0.42700000000000005,52.72839105580754,1.391,593.957,0,True,False
4724,303.4,0.509,47.55561434095031,1.366,695.294,0,False,False
4725,303.4,0.316,80.77583643583483,1.771,559.6360000000001,1,True,False
4726,303.4,0.426,77.62553181446026,1.515,645.39,0,True,False
4727,303.4,0.183,63.99163706334319,2.133,390.339,0,False,True
4728,303.4,0.47,61.01731684357871,1.341,630.27,1,False,True
4729,303.4,0.47100000000000003,81.53628972726986,1.406,662.2260000000001,1,False,False
4730,303.4,0.61,81.62138914894076,1.306,796.66,0,True,False
4731,303.3,0.355,83.46650626758301,1.508,535.34,0,True,False
4732,303.3,0.451,41.26894420540938,1.301,586.751,0,True,False
4733,303.3,0.385,43.02789053815851,1.539,592.515,0,False,False
4734,303.3,0.446,68.83683493399434,1.484,661.864,0,False,True
4735,303.2,0.392,62.071723830492246,1.507,590.744,0,False,False
4736,303.2,0.425,35.9232952446618,1.544,656.2,0,True,False
4737,303.2,0.379,38.09875179947597,1.513,573.427,0,False,False
4738,303.2,0.5820000000000001,79.40401911294026,1.336,777.552,0,True,False
4739,303.2,0.19,78.44353977696932,2.102,399.38,1,True,False
4740,303.2,0.5379999999999999,52.86354609980226,1.351,726.8380000000001,0,False,False
4741,303.3,0.35200000000000004,79.55253084652674,1.601,563.552,0,False,False
4742,303.2,0.529,64.6837537198951,1.393,736.8969999999999,0,True,False
4743,303.3,0.337,75.29528235094509,1.592,536.504,0,True,False
4744,303.3,0.518,56.37155355801072,1.409,729.862,0,False,True
4745,303.3,0.474,40.669916367245435,1.393,660.2819999999999,0,True,False
4746,303.2,0.431,56.68635313230081,1.475,635.725,0,True,False
4747,303.2,0.456,57.8649898998449,1.427,650.712,0,True,False
4748,303.3,0.273,62.54720969203015,1.763,481.29900000000004,0,True,False
4749,303.2,0.467,40.2791356452214,1.363,636.5210000000001,0,True,False
4750,303.2,0.509,84.57009315248058,1.404,714.636,1,False,True
4751,303.2,0.319,47.20684104034532,1.688,538.472,0,True,False
4752,303.3,0.373,44.927620176854646,1.51,563.2299999999999,0,False,False
4753,303.3,0.395,61.34014594279682,1.502,593.29,0,False,False
4754,303.2,0.366,61.86040896974443,1.607,588.162,0,False,False
4755,303.3,0.5479999999999999,56.99103689166221,1.384,758.432,0,False,True
4756,303.4,0.513,73.59460731626272,1.295,664.335,0,False,True
4757,303.4,0.19,60.83272003643013,1.991,378.29,0,True,False
4758,303.4,0.428,65.4847727572492,1.497,640.716,0,False,True
4759,303.5,0.48700000000000004,71.18731927038928,1.465,713.455,0,False,False
4760,303.5,0.465,36.25125507819333,1.361,632.865,1,False,True
4761,303.6,0.385,63.532209127252244,1.546,595.21,0,False,False
4762,303.7,0.527,79.20972356141846,1.332,701.964,0,False,True
4763,303.7,0.114,35.86943714627169,2.663,303.582,0,False,True
4764,303.7,0.45899999999999996,55.259105190048054,1.443,662.337,0,True,False
4765,303.7,0.486,81.3113725102915,1.402,681.372,0,False,False
4766,303.7,0.225,52.65772011412689,1.892,425.7,1,False,True
4767,303.6,0.35700000000000004,57.93644121001204,1.645,587.2650000000001,0,False,True
4768,303.6,0.501,84.07706965221564,1.473,737.9730000000001,0,True,False
4769,303.6,0.529,44.96619294752869,1.309,692.4609999999999,0,False,False
4770,303.6,0.371,38.26275945625029,1.544,572.8240000000001,1,True,False
4771,303.5,0.493,77.97112954306522,1.344,662.592,0,True,False
4772,303.6,0.36,78.42326706061843,1.617,582.12,0,False,False
4773,303.6,0.379,58.603891734000655,1.435,543.865,0,True,False
4774,303.6,0.503,60.71035872386432,1.391,699.673,0,False,True
4775,303.6,0.233,76.79031848089181,1.827,425.691,0,True,False
4776,303.5,0.258,71.92797490578975,1.761,454.338,0,False,True
4777,303.5,0.364,48.257450110850534,1.522,554.0079999999999,0,True,False
4778,303.5,0.23600000000000002,35.84466775357592,1.818,429.048,0,True,False
4779,303.6,0.546,58.985008126677286,1.371,748.566,0,True,False
4780,303.7,0.389,77.94561630478208,1.511,587.779,0,True,False
4781,303.7,0.466,79.79173383450811,1.404,654.264,0,True,False
4782,303.7,0.45899999999999996,82.8113098538077,1.384,635.256,0,True,False
4783,303.8,0.526,78.97816188063906,1.368,719.568,0,False,False
4784,303.7,0.36,64.00217776490491,1.641,590.76,0,True,False
4785,303.9,0.32299999999999995,57.230279961805046,1.642,530.366,0,False,False
4786,303.9,0.5,73.74249232670496,1.401,700.5,0,True,False
4787,303.8,0.413,71.99108171827982,1.577,651.3009999999999,0,False,True
4788,303.7,0.441,61.90717150407272,1.396,615.636,0,False,True
4789,303.7,0.355,39.36636862792346,1.514,537.47,0,False,False
4790,303.8,0.358,81.30406733934595,1.646,589.2679999999999,0,True,False
4791,303.8,0.40700000000000003,57.780126875083106,1.443,587.301,0,True,False
4792,303.7,0.485,53.16668909581321,1.469,712.465,0,False,True
4793,303.7,0.402,66.47836975843859,1.564,628.7280000000001,0,True,False
4794,303.6,0.402,68.69189805834884,1.498,602.196,0,True,False
4795,303.6,0.27899999999999997,45.53439585151507,1.699,474.02099999999996,0,True,False
4796,303.6,0.49,76.84694224049781,1.431,701.19,0,True,False
4797,303.5,0.473,49.49685468311889,1.39,657.47,1,True,False
4798,303.5,0.461,44.334196295715834,1.38,636.18,1,False,True
4799,303.5,0.46399999999999997,55.31999264272487,1.457,676.048,0,True,False
4800,303.5,0.42200000000000004,71.52800404487326,1.418,598.3960000000001,1,False,False
4801,303.5,0.51,83.27290892199017,1.353,690.03,0,True,False
4802,303.5,0.327,75.46406321857165,1.574,514.698,1,True,False
4803,303.5,0.542,82.01741888350958,1.318,714.3560000000001,0,False,True
4804,303.6,0.314,42.03029020382634,1.71,536.94,1,True,False
4805,303.7,0.38799999999999996,38.55883994318384,1.621,628.948,0,False,True
4806,303.6,0.336,62.88523809533356,1.606,539.6160000000001,0,False,False
4807,303.6,0.54,49.51487415220171,1.375,742.5,0,True,False
4808,303.5,0.365,76.40274864846364,1.503,548.595,0,False,True
4809,303.5,0.486,68.5993935701163,1.404,682.344,0,True,False
4810,303.4,0.327,83.53640819928972,1.656,541.5120000000001,1,False,True
4811,303.4,0.39399999999999996,47.73961778656521,1.499,590.606,0,True,False
4812,303.4,0.284,59.28920571776162,1.748,496.43199999999996,0,False,True
4813,303.4,0.379,60.06202387126766,1.531,580.249,0,True,False
4814,303.3,0.406,46.95883974286881,1.536,623.6160000000001,0,False,False
4815,303.4,0.53,64.50466997440039,1.401,742.53,1,False,True
4816,303.4,0.332,57.164299303961975,1.534,509.288,1,False,True
4817,303.4,0.359,57.33607779949368,1.521,546.039,0,False,True
4818,303.5,0.308,53.13683239862418,1.674,515.5920000000001,0,False,True
4819,303.6,0.209,35.84646762127675,1.967,411.10299999999995,0,False,True
4820,303.6,0.307,61.104761845739446,1.696,520.672,0,True,False
4821,303.6,0.325,51.76239178501656,1.627,528.775,0,True,False
4822,303.5,0.456,35.065993449216485,1.405,640.68,0,True,False
4823,303.5,0.389,50.3971853830966,1.565,608.785,0,True,False
4824,303.5,0.387,48.93141665448785,1.493,577.791,0,True,False
4825,303.4,0.45,54.67240766118179,1.499,674.55,0,False,False
4826,303.3,0.306,41.592599482169845,1.692,517.7520000000001,0,True,False
4827,303.4,0.158,60.38419123175422,2.268,358.344,0,False,False
4828,303.4,0.589,69.6220176259065,1.438,846.982,0,True,False
4829,303.5,0.392,66.50927845272862,1.515,593.8800000000001,1,True,False
4830,303.4,0.382,75.18774737845953,1.491,569.562,0,False,False
4831,303.5,0.297,57.60041439935406,1.756,521.5319999999999,0,False,True
4832,303.5,0.545,60.95458651698641,1.366,744.47,0,False,False
4833,303.5,0.451,75.52009704294917,1.436,647.636,1,False,False
4834,303.4,0.41600000000000004,56.38505854096192,1.377,572.832,0,True,False
4835,303.4,0.42200000000000004,70.07996749497985,1.51,637.22,0,False,False
4836,303.4,0.509,56.73011843589959,1.419,722.271,0,True,False
4837,303.3,0.62,55.88680972557813,1.315,815.3,0,True,False
4838,303.3,0.27699999999999997,73.010281226458,1.806,500.26199999999994,0,False,False
4839,303.3,0.294,43.74184577331056,1.649,484.806,0,True,False
4840,303.4,0.5,51.92929859707868,1.402,701.0,1,True,False
4841,303.4,0.639,46.20861383734509,1.298,829.422,0,False,True
4842,303.3,0.449,52.955497148379855,1.441,647.009,0,False,True
4843,303.3,0.494,46.5187411183012,1.489,735.5659999999999,1,True,False
4844,303.3,0.245,63.97028155433273,1.842,451.29,0,True,False
4845,303.4,0.509,74.90854013089226,1.316,669.8439999999999,0,True,False
4846,303.3,0.33299999999999996,74.33065306089509,1.583,527.1389999999999,0,True,False
4847,303.3,0.335,53.22504822743962,1.548,518.58,1,False,True
4848,303.4,0.446,84.43802029471308,1.434,639.564,0,True,False
4849,303.5,0.529,64.69271823529004,1.397,739.013,0,False,True
4850,303.5,0.429,54.970015088914735,1.475,632.775,0,True,False
4851,303.5,0.568,76.77696396207128,1.441,818.488,1,False,True
4852,303.7,0.518,71.49370063213203,1.363,706.034,1,True,False
4853,303.7,0.349,72.46376684120523,1.619,565.031,0,False,True
4854,303.7,0.34,44.80696748669358,1.487,505.58,0,True,False
4855,303.7,0.33799999999999997,58.41621536842776,1.568,529.9839999999999,0,False,False
4856,303.7,0.462,78.09140654123013,1.375,635.2500000000001,0,True,False
4857,303.6,0.313,60.201900381437866,1.698,531.474,0,True,False
4858,303.7,0.374,69.17263717105251,1.606,600.6439999999999,0,False,True
4859,303.7,0.51,64.39668665171322,1.349,687.99,0,False,True
4860,303.7,0.386,77.1178393859191,1.535,592.51,0,False,True
4861,303.6,0.495,49.22804198808013,1.504,744.48,0,False,False
4862,303.5,0.21100000000000002,63.77376389431824,1.946,410.60600000000005,0,False,True
4863,303.5,0.557,41.1617334004902,1.326,738.582,0,True,False
4864,303.6,0.223,69.51053883497339,1.915,427.045,0,True,False
4865,303.6,0.434,71.59839191763561,1.451,629.734,0,True,False
4866,303.5,0.348,37.141866059449924,1.624,565.1519999999999,0,False,False
4867,303.6,0.287,68.78954818139925,1.781,511.147,0,True,False
4868,303.6,0.541,55.734507708289314,1.345,727.645,1,True,False
4869,303.6,0.46,41.20484380548412,1.418,652.28,0,False,False
4870,303.7,0.265,55.99537738492338,1.718,455.27,1,False,True
4871,303.7,0.285,44.71164648477908,1.631,464.835,0,True,False
4872,303.7,0.401,55.77797660616582,1.513,606.7130000000001,0,True,False
4873,303.7,0.593,54.21695139792639,1.316,780.388,0,True,False
4874,303.7,0.38799999999999996,71.91958184680287,1.474,571.9119999999999,0,True,False
4875,303.8,0.309,73.71077790831794,1.619,500.27099999999996,0,True,False
4876,303.7,0.312,65.35143271922733,1.702,531.024,0,False,False
4877,303.7,0.374,36.13434210912238,1.54,575.96,1,False,False
4878,303.7,0.337,81.5511139535497,1.546,521.0020000000001,0,False,False
4879,303.7,0.51,69.31166400482238,1.348,687.48,0,True,False
4880,303.7,0.35600000000000004,36.70977249605944,1.52,541.12,0,False,True
4881,303.8,0.419,75.9416449607059,1.527,639.813,0,True,False
4882,303.8,0.47100000000000003,45.01330773589981,1.406,662.2260000000001,0,False,False
4883,303.7,0.462,63.96105947855534,1.462,675.4440000000001,0,False,True
4884,303.8,0.293,58.33171849750936,1.684,493.41200000000003,0,True,False
4885,303.8,0.28,55.99193911775383,1.655,463.4,0,True,False
4886,303.8,0.251,79.48568600621988,1.748,438.74800000000005,0,False,True
4887,303.8,0.457,56.868064578130735,1.372,627.004,0,True,False
4888,303.7,0.33299999999999996,38.767205878657535,1.481,493.17299999999994,0,False,False
4889,303.7,0.392,82.33193636074762,1.512,592.7040000000001,1,True,False
4890,303.7,0.366,81.02676156198137,1.632,597.312,0,False,False
4891,303.7,0.439,69.22163447907994,1.525,669.475,0,True,False
4892,303.7,0.264,58.39462640660125,1.756,463.58399999999995,0,True,False
4893,303.7,0.231,39.64297364717606,1.922,443.982,0,False,False
4894,303.8,0.44299999999999995,74.53740592887381,1.448,641.4639999999999,0,True,False
4895,303.8,0.466,38.77389572120145,1.447,674.302,0,True,False
4896,303.8,0.33399999999999996,38.430049244757285,1.597,533.3979999999999,0,True,False
4897,303.7,0.32299999999999995,61.8691921219684,1.642,530.366,0,True,False
4898,303.8,0.38,43.00641200923201,1.525,579.5,0,True,False
4899,303.6,0.537,35.38651336701745,1.46,784.02,0,True,False
4900,303.6,0.177,56.15567154978931,2.168,383.736,0,False,True
4901,303.6,0.419,41.8608615805033,1.388,581.572,0,True,False
4902,303.6,0.324,43.02577076403456,1.63,528.12,0,False,False
4903,303.6,0.293,38.84553193676673,1.616,473.48800000000006,0,True,False
4904,303.6,0.168,45.254687686180496,2.232,374.976,0,True,False
4905,303.6,0.507,70.77420898871947,1.48,750.36,1,False,True
4906,303.6,0.531,75.44636536088957,1.363,723.753,0,True,False
4907,303.6,0.456,57.62668220146503,1.436,654.816,1,False,True
4908,303.6,0.337,60.32769079407088,1.607,541.559,0,True,False
4909,303.6,0.48200000000000004,36.63275172971013,1.459,703.238,0,False,False
4910,303.5,0.43700000000000006,38.46581306856584,1.481,647.197,0,False,False
4911,303.5,0.317,47.878386282475844,1.606,509.102,0,False,True
4912,303.5,0.298,62.19492103565737,1.681,500.93800000000005,0,False,False
4913,303.5,0.371,71.97755743674965,1.511,560.581,0,False,False
4914,303.5,0.35200000000000004,65.25015306690165,1.593,560.7360000000001,0,True,False
4915,303.5,0.41700000000000004,54.60639274933941,1.532,638.844,0,True,False
4916,303.5,0.49,40.91620365015691,1.386,679.14,0,False,True
4917,303.4,0.27899999999999997,74.03866174435947,1.769,493.551,0,True,False
4918,303.4,0.382,53.18930257995285,1.561,596.302,1,True,False
4919,303.3,0.40700000000000003,71.80270072413948,1.457,592.999,0,False,True
4920,303.3,0.4,60.64894209571709,1.506,602.4,0,True,False
4921,303.4,0.6940000000000001,71.93310267809126,1.337,927.878,1,False,True
4922,303.4,0.5479999999999999,80.3644780726286,1.287,705.276,0,False,False
4923,303.4,0.35700000000000004,81.0514758026901,1.615,576.5550000000001,0,False,False
4924,303.4,0.235,61.75533900003017,1.972,463.42,1,False,True
4925,303.4,0.42100000000000004,60.57541823828194,1.522,640.7620000000001,0,True,False
4926,303.4,0.306,48.28392327514186,1.68,514.08,0,True,False
4927,303.4,0.36,81.78999157646456,1.502,540.72,0,False,False
4928,303.5,0.33299999999999996,57.895958359981044,1.543,513.819,0,True,False
4929,303.5,0.35200000000000004,41.37956196436886,1.584,557.568,0,False,False
4930,303.5,0.445,56.6352457313275,1.34,596.3,0,False,True
4931,303.4,0.33899999999999997,41.3526625119002,1.663,563.757,0,False,False
4932,303.3,0.3,60.12658421285376,1.693,507.9,0,True,False
4933,303.3,0.447,63.063775742810606,1.418,633.846,0,False,True
4934,303.4,0.368,51.887788074679264,1.554,571.872,0,False,False
4935,303.4,0.358,38.582530711574236,1.58,565.6399999999999,0,False,False
4936,303.4,0.428,82.17517678166195,1.479,633.012,0,True,False
4937,303.5,0.706,73.66765567417147,1.284,906.5039999999999,0,False,True
4938,303.4,0.387,76.94405402525605,1.54,595.98,1,False,False
4939,303.5,0.301,53.343419714311466,1.606,483.40600000000006,0,False,True
4940,303.6,0.624,73.04155150097253,1.286,802.4639999999999,0,False,True
4941,303.6,0.395,59.268644758459715,1.502,593.29,0,True,False
4942,303.6,0.315,45.054174420302296,1.699,535.185,0,False,False
4943,303.5,0.342,41.221168845360666,1.602,547.884,0,False,True
4944,303.6,0.42,52.25254346610284,1.436,603.12,1,True,False
4945,303.6,0.275,41.87760557375698,1.765,485.375,0,False,True
4946,303.6,0.441,84.91344881020343,1.418,625.3380000000001,1,False,True
4947,303.7,0.317,37.4594495116011,1.669,529.073,0,False,False
4948,303.7,0.539,57.05717996845382,1.395,751.905,1,False,False
4949,303.8,0.41700000000000004,57.60467611951921,1.5,625.5000000000001,0,False,True
4950,303.8,0.33399999999999996,50.03159642908378,1.555,519.37,1,False,True
4951,303.8,0.20199999999999999,63.56757828534727,1.919,387.638,0,True,False
4952,303.8,0.366,42.49885120757723,1.596,584.1360000000001,1,True,False
4953,303.8,0.536,74.19561902936168,1.374,736.464,0,False,False
4954,303.7,0.261,51.622385912381915,1.67,435.87,0,False,False
4955,303.7,0.29100000000000004,64.56712948993209,1.702,495.28200000000004,0,False,False
4956,303.8,0.451,70.78196180334797,1.366,616.066,0,False,False
4957,303.8,0.152,79.45210588450806,2.344,356.28799999999995,0,True,False
4958,303.8,0.239,76.78937182261001,1.768,422.55199999999996,1,False,False
4959,303.8,0.47,65.41545140517798,1.523,715.81,0,True,False
4960,303.8,0.259,54.41965901919434,1.735,449.365,0,False,False
4961,303.9,0.623,60.1602335037482,1.339,834.197,0,False,False
4962,303.9,0.243,73.43673966894013,1.8,437.4,0,True,False
4963,304.0,0.512,78.87727712797366,1.456,745.472,0,True,False
4964,303.9,0.244,40.18909640883359,1.789,436.51599999999996,1,False,False
4965,303.9,0.33899999999999997,54.24281312465267,1.602,543.078,0,False,False
4966,303.8,0.493,73.80582992067502,1.364,672.452,0,True,False
4967,303.8,0.281,56.58258812969805,1.793,503.833,0,False,True
4968,303.9,0.534,51.61138820331419,1.426,761.4839999999999,0,False,False
4969,303.9,0.433,55.56613484116348,1.485,643.0049999999999,0,False,True
4970,303.9,0.384,65.14223733931755,1.528,586.752,0,False,False
4971,303.8,0.36,84.99025720669007,1.565,563.4,0,False,False
4972,303.8,0.278,59.649621455226594,1.838,510.964,0,False,True
4973,303.8,0.249,45.42472374771303,1.811,450.93899999999996,0,False,False
4974,303.8,0.382,43.14232876395474,1.461,558.1020000000001,0,False,False
4975,303.8,0.41700000000000004,37.117487373820715,1.414,589.638,1,True,False
4976,303.7,0.455,62.940861745916074,1.426,648.83,0,False,False
4977,303.7,0.568,62.22860457444171,1.359,771.9119999999999,0,True,False
4978,303.7,0.44799999999999995,45.26169633901546,1.54,689.92,0,True,False
4979,303.6,0.47700000000000004,69.76647032262835,1.429,681.633,0,True,False
4980,303.7,0.363,72.05535208148405,1.612,585.156,0,True,False
4981,303.7,0.318,47.95491026910556,1.685,535.83,0,False,True
4982,303.7,0.377,52.20498820148683,1.558,587.3660000000001,0,True,False
4983,303.7,0.243,84.52358361736283,1.811,440.07300000000004,0,False,False
4984,303.8,0.258,53.713223392536705,1.869,482.20200000000006,0,False,True
4985,303.8,0.5870000000000001,73.0400835878051,1.256,737.2719999999999,0,False,False
